seed,arm,task_id,task_fingerprint,best_rank,correct_programs,entropy_nats,effective_programs,correct_mass,correct_entropy_nats
83001,diverse,s4c-9ad80a3a5cf683e087ebf853,9ad80a3a5cf683e087ebf8532d518649e988266627b6ad9c0fa4b8ddf6ef677a,1,3,3.1991343446582814,24.51130267048484,0.2312632670369306,1.0616623434010575
83001,diverse,s4c-9b52173df573121814541a92,9b52173df573121814541a92cd1e81ead3398b41a4bac129e6420e0820216381,38,2,4.32849274112626,75.8299050922487,0.011762969882788521,0.449625042927921
83001,diverse,s4c-9bcd1ea29ec7c155a09248c3,9bcd1ea29ec7c155a09248c3c6a977c469831aa6a66d0f0cf7d1e02961f9d796,11,3,3.6491142488352915,38.440602157060496,0.05975990907124469,0.9763233251005023
83001,diverse,s4c-9bd25d867ea3bffa070a1da1,9bd25d867ea3bffa070a1da13fbd5e906bec08ec43658ca88d615a28e258d86d,75,1,3.888217896827925,48.823799899431776,0.001930047820505193,-0.0
83001,diverse,s4c-9c0970479b20204e8515095e,9c0970479b20204e8515095e7b92a2aa750deb33196e71283a5a4788825d24c7,24,1,4.307392304152778,74.24662366716265,0.014388277088375498,-0.0
83001,diverse,s4c-9c34ac6a5d1e417a989a0c14,9c34ac6a5d1e417a989a0c146ca732fb439d2d012a3c59ae37a54efca056337e,31,2,4.190084680249318,66.02838202353207,0.019173105507152247,0.675270964211423
83001,diverse,s4c-9c5c5775f58fef5db93248f9,9c5c5775f58fef5db93248f92f6b6ff513d98cb2bd2b691a2108997afddcb3c0,14,1,4.231903080548091,68.84813111782562,0.019016392954120977,-0.0
83001,diverse,s4c-9c64e58ef6385fef32fb508c,9c64e58ef6385fef32fb508c6e8ee7d147acf32506e759935d90860ee81a1eb3,83,1,3.8420166533203743,46.61939486293646,0.0015070879930165024,-0.0
83001,diverse,s4c-9c73e6f3a30cd1fb1525b72d,9c73e6f3a30cd1fb1525b72d5a210fa095bc51c6fa7c98c6cfd2a6bff756ac82,2,3,3.0801669962294125,21.76203627076851,0.18820897929761027,0.9688947296066565
83001,diverse,s4c-9cb8ce3ff8c0d878c9565449,9cb8ce3ff8c0d878c956544906866fe408b9e00e738b321acdb1b82e9c463315,57,1,4.037680380257595,56.69468006159457,0.0037358623677220797,-0.0
83001,diverse,s4c-9d1020b01958e9ca1ffc1920,9d1020b01958e9ca1ffc19208d8d0a62577a948f060c0663d7419554a1ad6165,39,1,4.35668356575405,77.99802967191403,0.009534516070985861,-0.0
83001,diverse,s4c-9d3bc60fb62e12e01301eece,9d3bc60fb62e12e01301eece7e44e52e4c88ada55c476de3dfe7608b6f27be9d,2,3,3.7798176897011637,43.80805434802496,0.11418113201916415,0.6928754633072801
83001,diverse,s4c-9d4d5085686baf9b2c36b573,9d4d5085686baf9b2c36b5736d15b48738cd24c0f9b689b3dfdb15db05dedcd7,30,3,4.369784746747539,79.02661913182571,0.028882588789683913,1.0569759210398426
83001,diverse,s4c-9d70386782ef47b5d632d6cf,9d70386782ef47b5d632d6cf196cd396e0cb9aff5a42a8117782274d6101a0f7,100,1,3.9621476022409956,52.57010447822854,0.00043129820283184896,-0.0
83001,diverse,s4c-9d7cad949d20fa4ce3d2dd56,9d7cad949d20fa4ce3d2dd560b0a612fce5bfa4774f77e9fc923f481d07aa512,14,3,4.202750402394352,66.86999774838445,0.031934952487590984,0.8717690735282692
83001,diverse,s4c-9df3ab683192ce180aa4e99b,9df3ab683192ce180aa4e99bd71876a68c2a7ad5f90d4db26ec087197bcb2ec1,85,1,3.772981641314412,43.50960164957866,0.00043206314576087586,-0.0
83001,diverse,s4c-9dfeb251108d2903aaa467fa,9dfeb251108d2903aaa467fac514037caf113fe49a028ad3a9fb1909fcf6148a,38,1,4.240612832196518,69.45040024123699,0.010011691895926727,-0.0
83001,diverse,s4c-9e0f80b6dd5323c550c4551c,9e0f80b6dd5323c550c4551cf71e4fec00eee5944b372e8b2124e363dc157a81,6,1,3.468787799163378,32.097809860498316,0.05139647888925135,-0.0
83001,diverse,s4c-9ec6c5bcb01c58a12bedad60,9ec6c5bcb01c58a12bedad606546ba324f6cd346b0814c330d2619508acab37c,52,2,4.253899479014524,70.37932063366085,0.0075860314132289944,0.49605922407367264
83001,diverse,s4c-9efd7f17a9fd744aee533759,9efd7f17a9fd744aee533759875c80c5ac45b2c88f6f917dbe67c320355928e9,7,3,2.1580876990742963,8.654571678510008,0.04232007714668256,0.09112159415449969
83001,diverse,s4c-9f0315d7e827d774af70517a,9f0315d7e827d774af70517ade5b52915bb2243fcdb7843fab5b333213a0bb32,20,1,3.39942320326219,29.946821835725352,0.011554245010076031,-0.0
83001,diverse,s4c-9f3b096d723985b6d04b4f4b,9f3b096d723985b6d04b4f4b67da899d5a619d1473961f84019cfaff54f1fd8d,7,1,4.1264263982643845,61.9561203545335,0.02579870046898591,-0.0
83001,diverse,s4c-9f58dd97d321d70bb3a8abb4,9f58dd97d321d70bb3a8abb4e18524944e49bfa697759249142d5ebe553fe01c,76,1,4.273602555221826,71.77976093727786,0.003006497468938522,-0.0
83001,diverse,s4c-9f5c3f775e57d48bc72ae5f5,9f5c3f775e57d48bc72ae5f5d4e1f9d29ca7f32a6b1220428466b144681a783f,1,1,3.5436450332148848,34.59278150292347,0.1755888508616094,-0.0
83001,diverse,s4c-9fd41e0c8595e868b70644f3,9fd41e0c8595e868b70644f38b5a4e6d779b1e59b6234b5e496349ea7dd5f5e3,20,1,3.76150052966317,43.012919741231336,0.014043087343333784,-0.0
83001,diverse,s4c-a0247e7ac9e09fc8ec4ed932,a0247e7ac9e09fc8ec4ed932bcd9908c4bfada79f89b0add079f1f34670c0fe9,107,3,3.7428535671108882,42.21829116702494,0.0003359257247838651,0.9386322212513701
83001,diverse,s4c-a02b00e09d1ff0c58a2765a6,a02b00e09d1ff0c58a2765a66b06093289c08d9dff19f6891e72de85335ec7c5,42,1,3.570740095163171,35.54288853977684,0.0035345956371558244,-0.0
83001,diverse,s4c-a049924a630360dd4fa63c42,a049924a630360dd4fa63c42b8af55ec2f9bf5e86884d339e0be5af7838c94f2,26,1,4.288219400074379,72.83666001403628,0.012719962105239012,-0.0
83001,diverse,s4c-a079a004c8629a0b2ca84c3c,a079a004c8629a0b2ca84c3c80c975ddb0af9126682e775de6650cacc98f1d9a,16,3,3.6023355289169903,36.68381057239429,0.03345657028894468,0.9726226046989505
83001,diverse,s4c-a0d0646ca262a5e118f034d0,a0d0646ca262a5e118f034d04578547adb11d9427b76dae94e416176ed8b0de8,35,1,4.283613381109598,72.50194442162409,0.011218354188428852,-0.0
83001,diverse,s4c-a0d1aeffb27a00d7232c3feb,a0d1aeffb27a00d7232c3febcca231bfa5bb3ec99c4043c77d82037e6a0e9f16,44,2,4.1791666971698165,65.31140635204204,0.013107469872719466,0.6719418534036904
83001,diverse,s4c-a1ca3d8d07d74c11c086f6f3,a1ca3d8d07d74c11c086f6f35177191e58a9b462bea69e745de7a8e7d34886c6,6,1,4.332032037782354,76.09876512882893,0.025063255150397996,-0.0
83001,diverse,s4c-a1e6193fa72a13eb954b03e2,a1e6193fa72a13eb954b03e2c914b10ce5758c8e75d361d6b985a20d7e6b27ae,115,1,3.966817424619485,52.8161716263276,5.117792775999272e-05,-0.0
83001,diverse,s4c-a23a520db435ff64589a6ab6,a23a520db435ff64589a6ab6ee97a69837078e92a894d18c5a31d407ecf2a970,57,3,4.2644731160218425,71.12743419344976,0.01004390479140508,0.9348875167988931
83001,diverse,s4c-a2eb6c822c15711c1a527d20,a2eb6c822c15711c1a527d20c5e84249d549f9511a7e53d0fc5706c93c3123c2,33,1,4.170528383468326,64.74965571795728,0.01008833277304845,-0.0
83001,diverse,s4c-a2fdab8894f8c55afb85add0,a2fdab8894f8c55afb85add0265f068d54d9f38731b02c81650de908afb0a349,19,2,4.110355974404995,60.96841690311999,0.017957924794272113,0.42630141864469007
83001,diverse,s4c-a347f967ca655e6d34ec2832,a347f967ca655e6d34ec2832990d51fa3983a24879d3f44ddc17a20cf51f1e6b,2,1,4.037641217411595,56.69245978004686,0.05294947087538282,-0.0
83001,diverse,s4c-a36dcda263cfdf204bda4e41,a36dcda263cfdf204bda4e419a695381e54402935b412f2169c7f06567247032,65,3,4.112825266843839,61.11915178164411,0.007178137204264912,0.9327675696717264
83001,diverse,s4c-a3c7f38f6b6dad4561b3adf6,a3c7f38f6b6dad4561b3adf6ed0376243158696642fc3141970111b1851275fc,83,1,3.621675557375962,37.4001815009752,0.000768035743669107,-0.0
83001,diverse,s4c-a40ff79735d7aff10285f3c5,a40ff79735d7aff10285f3c505718226450d97e9f3988327dab7dd8725ddc5e8,9,1,3.801341019301225,44.76116985626925,0.038783008499086925,-0.0
83001,diverse,s4c-a49a1d4612c21c83964d38c3,a49a1d4612c21c83964d38c3b6ce9c233bff4915a38de255d98940596fa04c54,18,3,4.194114389649121,66.29499403891555,0.024279943899521886,0.8384776057130694
83001,diverse,s4c-a4d15e132b0b7fe66bd9fc60,a4d15e132b0b7fe66bd9fc60e28aac5cb891f890b532a62ecc96d88731e73c46,8,1,4.318992706727394,75.11292942444865,0.02332423433969109,-0.0
83001,diverse,s4c-a4e6429304c7e0722cad1677,a4e6429304c7e0722cad1677ee5312c26ef50814c5e924965377e242810201aa,35,2,4.107992478547584,60.82448845648029,0.014835345326989718,0.673390139366469
83001,diverse,s4c-a4fd2e51ff68c11534a045cd,a4fd2e51ff68c11534a045cd01d18d913aed15222f8b2a359627c22f598563b5,30,1,3.5032644292214647,33.2237316472812,0.007731649923553087,-0.0
83001,diverse,s4c-a50ccd80bcf2bb2eff71d406,a50ccd80bcf2bb2eff71d40699967f55cf52799e411634b1fdfb8630edc2d9f7,31,2,4.255208793910147,70.47152967867557,0.013028741205827097,0.4409829159839257
83001,diverse,s4c-a525afa07f0360f2f53fcd3d,a525afa07f0360f2f53fcd3d5357b25fc511a3d5c6de1f389dc99ecddae22ead,7,3,3.504083012072515,33.25093915853736,0.0808731725184948,1.005571516783886
83001,diverse,s4c-a578d4eb54dac8901507c7e9,a578d4eb54dac8901507c7e9fa363e4ce1fe5accc0017e6f5c04d6970219d4a4,9,3,4.087791630744116,59.60810952936486,0.047168179055112246,0.7327660061579305
83001,diverse,s4c-a5c3ab7ddfa3619bfbe5fe55,a5c3ab7ddfa3619bfbe5fe551a0d4e0941f21f10e9a746cdb97db15d28d33fa5,16,1,4.117096324824287,61.38075348295965,0.019065162476154564,-0.0
83001,diverse,s4c-a5f1a3ec99e6c99b8208064c,a5f1a3ec99e6c99b8208064c4c7347698bd7b3f19fa6607636bb88f8f6b475db,2,3,3.188531102943143,24.25277643374929,0.17555224065782446,0.9406838549983214
83001,diverse,s4c-a5fff10ccc20616e1d15c5bb,a5fff10ccc20616e1d15c5bb0c637170a514a5f9b6a20a69ab3fbe4c37944d44,31,1,4.079239588892239,59.100512072997454,0.009174652332433099,-0.0
83001,diverse,s4c-a62ca7e55564e68039718570,a62ca7e55564e680397185706862f0239f3cc7ee489db4630749512c756a8718,2,3,3.6461205255884837,38.32569372061141,0.13322786245624035,1.0684470498989098
83001,diverse,s4c-a66b3950aa779c1331ced9d7,a66b3950aa779c1331ced9d75564e8ccd90f690ff2f9cfba9b1996454db2c03b,63,3,4.347986478141963,77.32261530058717,0.011280712471335719,1.0387609243160718
83001,diverse,s4c-a6c2d55130690ffc1e8577f9,a6c2d55130690ffc1e8577f9fb056c0eac0ca6d65186c471971fd632907f7141,84,1,4.344413310422328,77.04682164951653,0.0028375347253122166,-0.0
83001,diverse,s4c-a7404727ab63902ec4588299,a7404727ab63902ec4588299ab50e9d02397ce21da4b8e8837e92dce0f2f8d02,35,1,4.258194235196629,70.68223265708814,0.00977611645011867,-0.0
83001,diverse,s4c-a77178e8ee3e936eeeee1e91,a77178e8ee3e936eeeee1e91356029fa6c29db246547fe6ec3b6878551bc1828,39,3,4.263258655403446,71.04110515795179,0.019399145372887408,1.0057585594783824
83001,diverse,s4c-a79549d871e3e6388fed2efa,a79549d871e3e6388fed2efa6c579db0d1b60a9619e5790c4439d139d23f27f3,82,1,4.010812190743829,55.191678535133384,0.0011491097092444314,-0.0
83001,diverse,s4c-a7b2b14297624069113b66f4,a7b2b14297624069113b66f41a32ff0c62aa0137c8467b862d4d2bf11059cd3f,34,1,4.095541255197972,60.07184455791729,0.009965616207747816,-0.0
83001,diverse,s4c-a7eec18e956fdf8ea5b922db,a7eec18e956fdf8ea5b922db16832f1adcd4a8dbfca3d193d59ecb9feaa377d9,99,1,3.7181046857047173,41.18625918108291,0.0003185797049177656,-0.0
83001,diverse,s4c-a8540a647a2b8590165eeb7a,a8540a647a2b8590165eeb7a82e25d8708caa63f1e1b3bfd0ed22e16ba14ac91,2,2,3.919648116611671,50.382712818757625,0.0634924927508263,0.4676507513529
83001,diverse,s4c-a870045e4ab54425b483902a,a870045e4ab54425b483902a72be277cd9ee6d70e32ed8d855f794cd272f8494,67,2,4.183164356958976,65.57302171117742,0.005920077090411966,0.6832858170082248
83001,diverse,s4c-a89506953b6c1e6affb63684,a89506953b6c1e6affb63684fa030bfda4663cb348b5b6fc2602476d59c59028,1,3,4.226490127731856,68.47646624229934,0.07893770198202485,0.3364230723979683
83001,diverse,s4c-a8eb739308ee15ca47377f96,a8eb739308ee15ca47377f96b8eca03ca23a4de7a1ba5a674d9a50daebc063f9,2,1,4.221964238167645,68.16724958638163,0.039460689779753734,-0.0
83001,diverse,s4c-a937ace0f0127ea39fb4a714,a937ace0f0127ea39fb4a71464ca7287dc759b7c921b79f398e013fee0807e13,62,1,4.233955470144089,68.98957940968512,0.004391863490570808,-0.0
83001,diverse,s4c-a95a24516215a044db50caa6,a95a24516215a044db50caa674b0cbd564eab9c86fe006b1ca7857aca071975d,20,1,3.469118018489126,32.10841092787077,0.011247944550896224,-0.0
83001,diverse,s4c-a9b9741768c9b12b34a12fda,a9b9741768c9b12b34a12fdaeabb9dfeb3201c658a82815fc5d6c84383a225f5,7,1,4.304596568924167,74.03933965638991,0.025729980333150073,-0.0
83001,diverse,s4c-a9e96a52f7f201f28c5373b3,a9e96a52f7f201f28c5373b3d3b045fae5b8ca9862d4abbb7579f66233073698,7,3,3.8498116521832757,46.98421302420321,0.027179585086189607,0.46716819004334864
83001,diverse,s4c-aa0f784245128a2a10b6b7c3,aa0f784245128a2a10b6b7c399ad001c86639aeb17966e8a62c772b6231dccc2,48,3,4.259686334468213,70.78777628615425,0.011375964466194651,0.8596313598099288
83001,diverse,s4c-aa37ee8daf0981848b6ce610,aa37ee8daf0981848b6ce610f280f61387d05d70823aafca3fcbd6103f68875d,9,3,4.324868765646878,75.5555967192115,0.03365154199332251,0.8812338810544267
83001,diverse,s4c-aa3d58985e9621567b3148c8,aa3d58985e9621567b3148c81354abdf16b673c4fb5b3f069c3813e0d54c1e62,25,3,4.290925954324194,73.03406340672989,0.023953926989225736,0.9847837589678168
83001,diverse,s4c-aaa96a1f41214055877bbe88,aaa96a1f41214055877bbe88a51fc909c797f3803bf132ba7bb3914288f9d744,30,2,4.335818832378677,76.38748183181912,0.022207769868981757,0.6881545729154874
83001,diverse,s4c-aad1fce52ac6db329a55b5cf,aad1fce52ac6db329a55b5cf32dc4dd8acb0e2fe71a53937258de3a154317aed,48,1,4.331142850104219,76.03112911956448,0.007355458949822686,-0.0
83001,diverse,s4c-aadc67e8d5857cac2f4e711e,aadc67e8d5857cac2f4e711e16760756cc8e9ba101164306563d89edb096a4da,47,1,3.9839893050662485,53.73095642000237,0.00538294233433973,-0.0
83001,diverse,s4c-aae03ee708d700b467353650,aae03ee708d700b46735365017c433dc92d8e84327547c3eedefee317059f808,75,1,3.7033306026444786,40.582242847434095,0.0006377840782575738,-0.0
83001,diverse,s4c-ac64b47b77102f6407b6e4e9,ac64b47b77102f6407b6e4e9638fe31fa7b348879eba37f72e70b5e7ebf99950,8,1,4.302940770867614,73.91684690129746,0.025091086485224772,-0.0
83001,diverse,s4c-acbfc759fc15bbd8f928a222,acbfc759fc15bbd8f928a22228816f82c44372f76c418a5cfcddb7092a835c09,9,2,4.087877803867876,59.613246367689975,0.04519363029452006,0.6695983380461329
83001,diverse,s4c-acc932baef1dabbdc2a5c1a4,acc932baef1dabbdc2a5c1a40acc810a375d174ec46b98808a7f78da0b5f872b,43,1,4.2774603356053165,72.05720630851937,0.0083335956132772,-0.0
83001,diverse,s4c-acea3af33622a3efa26ede22,acea3af33622a3efa26ede22b8b6f7a478c368a27ccdeb981347725f21e1a6fa,1,3,3.500816245985592,33.14249334812606,0.22388654139965233,0.40147122676021363
83001,diverse,s4c-acf751eaf80a5481dd439517,acf751eaf80a5481dd439517b43384820661d7af40e1b9a1e23727ea23d3b85e,30,1,3.7771071076323492,43.689469810605836,0.008418123771790286,-0.0
83001,diverse,s4c-ad088dae844de213cdc75747,ad088dae844de213cdc7574798df630da40cee25a29b2e941a45b309be6f87a9,18,1,4.286628291958153,72.72086116180593,0.015443016954503815,-0.0
83001,diverse,s4c-ae69cb4cb9474ffe615db8e8,ae69cb4cb9474ffe615db8e88df1aad3c84cbffe74a10f94d491a6f8c550558b,83,1,3.8636010051681633,47.6365824614333,0.0013344330311146964,-0.0
83001,diverse,s4c-ae7fe8b13be15746df280412,ae7fe8b13be15746df2804123d58e45131b59ca46563f339508ea70c0c94f117,23,1,3.9785915186780834,53.44170954353513,0.014538200590352737,-0.0
83001,diverse,s4c-ae95831682cb99e82c43546e,ae95831682cb99e82c43546e0833dfb5cd008e514b456670c0c0ef755164dad4,88,1,3.636355433283605,37.95326116243554,0.00018402268967962382,-0.0
83001,diverse,s4c-aeda98959632ddb2cbec7e9d,aeda98959632ddb2cbec7e9db890823ecd20c48e3b674ea9d4d8c80344c6fc1b,2,1,3.6727117241589684,39.358490650673154,0.06894024036264479,-0.0
83001,diverse,s4c-aedb2c5c86ae4c108fe10472,aedb2c5c86ae4c108fe104722d2df2aadfefee1b1bc1894bc6422541da63afef,58,3,3.1081029176067463,22.378550152464896,0.0015535638757553781,0.7873649946152289
83001,diverse,s4c-aee5936536009cd13c54f9c4,aee5936536009cd13c54f9c485a5f230f683f7546a32ce3217d24161c54f498e,51,1,4.27081047372792,71.57962552233865,0.00608823340801376,-0.0
83001,diverse,s4c-af693b9dc1f7efc0fab3a893,af693b9dc1f7efc0fab3a8933d287a9fa76c701b5d239efa600b31602f4cd8da,72,1,4.353046040770357,77.71482528409193,0.003465601591771894,-0.0
83001,diverse,s4c-af8bd4a4155255f557879a28,af8bd4a4155255f557879a2838453503ff6296bcf278dfb2a9cb7ddcc919a8de,35,1,3.8062955452902485,44.98349052761192,0.008788397628142278,-0.0
83001,diverse,s4c-af9e846d833707b078f59904,af9e846d833707b078f599042049ad707c4d215290ea9d702eb5e6aca0a8af1e,55,1,4.115700081328228,61.29511080805313,0.004565228209422171,-0.0
83001,diverse,s4c-afc30104ecf4b3f6a2f1c8d9,afc30104ecf4b3f6a2f1c8d97c2052296192759205a796c2427de4a13be607e4,1,3,3.8214700654139127,45.6712987918382,0.10868605910217384,0.6961910315094089
83001,diverse,s4c-b00c9568a4914d6c3de08ae7,b00c9568a4914d6c3de08ae791d761b1bb7094c05041c9b739336addc8b3d79d,17,1,2.9614573564802527,19.326116283019836,0.013679209589670996,-0.0
83001,diverse,s4c-b03fa03d4056c937dc1d6a22,b03fa03d4056c937dc1d6a220e4173cb6428134b488a50e855333109101f7865,4,3,4.268219520088649,71.39440608220058,0.0443816670361664,0.7156447657270139
83001,diverse,s4c-b0ee6bb24e15517350b5f704,b0ee6bb24e15517350b5f704a6cca54b4284b4ffdaf4b961b8e1443c969d5180,9,1,4.271624051460092,71.63788480775598,0.020377141340799952,-0.0
83001,diverse,s4c-b1128ac80822e0c68876bebf,b1128ac80822e0c68876bebf07f185ca5afe3cc0187e255f6ed3bb736a624ab4,30,1,4.127202031238141,62.00419420582847,0.0129174463542151,-0.0
83001,diverse,s4c-b165ac69d02b536f51c815a1,b165ac69d02b536f51c815a19a042423d856e66f35d60a2906a26e4423cb58bb,56,1,4.19273909878144,66.20388180631261,0.0054701101332327706,-0.0
83001,diverse,s4c-b16b8f6ffa82b5da42788c19,b16b8f6ffa82b5da42788c19320ca0d6ebd0cc1718dd4456fc463bb0102601c8,25,1,4.378462455308184,79.71537318256901,0.014869623824757561,-0.0
83001,diverse,s4c-b1caeb037223d8a0d6057c35,b1caeb037223d8a0d6057c35e4c27dbf8f26b367166995b93e3823b2d34831f9,7,1,3.8742663816767107,48.147363543460855,0.03742933525868159,-0.0
83001,diverse,s4c-b26adf94e306985b48c32d71,b26adf94e306985b48c32d71e9755fe6415f9c26d47e2feb190c2a0f8701bef4,11,1,4.186931117520914,65.82048535884603,0.0226359514376812,-0.0
83001,diverse,s4c-b2c763e2df1875bedc4f1e9a,b2c763e2df1875bedc4f1e9af0d1b81044654559ed379e0c1365420c5dc15d50,49,1,3.9771297662117244,53.36364805998611,0.0053238693814316946,-0.0
83001,diverse,s4c-b323df604fa635a23d36c3f0,b323df604fa635a23d36c3f0d093563dc8ca8feb39dc103414ad2c32626310bf,1,3,3.090229125166491,21.98211405433774,0.30216042626614814,1.0637456423740304
83001,diverse,s4c-b3fc12cdfe7101f79cede418,b3fc12cdfe7101f79cede41800ea186034b0a2531c889803cf2ead509ae0ef87,17,3,3.570258154690032,35.525763110307516,0.029515084871598832,1.0179741754106604
83001,diverse,s4c-b429d7e7feb6f21dcc62edc4,b429d7e7feb6f21dcc62edc4cb6baf3ab1f27d3fe7300e2b9710cd9b772a8da1,4,3,3.430601241190709,30.895212641061352,0.10833428450778845,1.0904216925837142
83001,diverse,s4c-b42ccacea7b2d5532bbea384,b42ccacea7b2d5532bbea3841d62633c98399da8f0ef82845f8b85e4a0c3b770,46,3,4.247230965296771,69.91155654759984,0.014661237571590461,0.9662136102518897
83001,diverse,s4c-b43af8b8b591b0511d96c001,b43af8b8b591b0511d96c0010bdfb9dd3803d1915cec90784db3c62f3a756024,1,1,3.0854522687953865,21.877359051762337,0.1420291667535436,-0.0
83001,diverse,s4c-b52283885b4429a41bebe99a,b52283885b4429a41bebe99af210a23ad070e44eae7952af9f792694e1e1c032,55,1,3.255028371507739,25.92034992297538,0.0014864106273331597,-0.0
83001,diverse,s4c-b61d99eb96de713c62baccf1,b61d99eb96de713c62baccf1c1b27776726854d29baf34483440c1996a83a0fc,23,1,4.310974494981079,74.51306618054153,0.014513067853873022,-0.0
83001,diverse,s4c-b67a49e9d929ebcae23fc7a6,b67a49e9d929ebcae23fc7a6e17c1396451865cf8554bf81a39852fda8f4d8e0,12,1,4.241444490150807,69.50818324354238,0.023989142745536804,-0.0
83001,diverse,s4c-b6d77a6f96f6de2462ea88a1,b6d77a6f96f6de2462ea88a1f83b93fa56fea566fd875569ed2b015e02757f58,2,3,3.8910847562101742,48.96397169866479,0.0887579185582512,0.72541708272176
83001,diverse,s4c-b6f11b48968c572691e70cf9,b6f11b48968c572691e70cf9b4c7f1f9a09478b0edabad7707be4c784673fcde,6,1,4.294376794282065,73.28652762729475,0.027244780284316563,-0.0
83001,diverse,s4c-b740a0691b68a0e23e094f27,b740a0691b68a0e23e094f272b9b0eb2027fa47a20c21a912a5279cb2f6f95c2,22,1,3.3999061581591437,29.961288293021127,0.010387402045792847,-0.0
83001,diverse,s4c-b7588221bea3f000a566e8c9,b7588221bea3f000a566e8c93af025dfb466b860fd85b149eb75bd8077c10d0c,2,3,2.669121938082217,14.427295570687463,0.35603300619950995,0.9128614645336648
83001,diverse,s4c-b7761fe8fc969276c376fd90,b7761fe8fc969276c376fd904abf843a373373183734f57c7e4804beafd0656f,16,1,3.898897143323299,49.347995317569875,0.015441583367686511,-0.0
83001,diverse,s4c-b7803762005ab0607c8c6b40,b7803762005ab0607c8c6b409ca21f7fd8aab902cadd733ef4fbf3b88062f677,105,1,3.041251235100702,20.931416980556957,1.1055706652604303e-05,-0.0
83001,diverse,s4c-b7a10c6776983b2777f77c18,b7a10c6776983b2777f77c180e735868fcc3a4a503391d485ad25ba7999e7efc,30,1,2.6334223314804674,13.921331881626697,0.0025090948994667237,-0.0
83001,diverse,s4c-b7b4a1cca7120db2971ab5ab,b7b4a1cca7120db2971ab5ab9beb82c1cf4e38834d57c341f31944a435c18d82,57,3,4.351764816858647,77.61531895020268,0.012441563396514975,1.0141292213179702
83001,diverse,s4c-b80202d603fa3a428d5a6ef2,b80202d603fa3a428d5a6ef2eed2b119a1cc3a42e7ccbadd2bda86ab99a7ace5,114,1,3.8864710480321705,48.73858655245848,4.599417303452479e-05,-0.0
83001,diverse,s4c-b883476c8db87cec3a03a936,b883476c8db87cec3a03a9361c7c83ca10a5790b684127a44252e65e026d907d,46,3,4.296329573974454,73.42977989470782,0.010245360211158898,0.7871115902617903
83001,diverse,s4c-b8d9e98b95932576c87fb459,b8d9e98b95932576c87fb4598050a2c50e4183ddf5b483976dcf2fbc4272424a,13,1,4.193507069072022,66.2547439484683,0.021980262981203917,-0.0
83001,diverse,s4c-b971f579859e04be097ada27,b971f579859e04be097ada27f0e3be266e408d51258a4c5f2413cef291b2e6be,34,1,3.8129290174739707,45.28287915599163,0.006530860054329358,-0.0
83001,diverse,s4c-b9904dd7f1d7539ad2a4c787,b9904dd7f1d7539ad2a4c787f5d99a7ecd0f44647a42493407567095128debcc,7,3,3.292354097304694,26.906128805823883,0.063425278399668,0.7549918461861427
83001,diverse,s4c-ba394ea8a5be878e5034f090,ba394ea8a5be878e5034f090466a058c166121847a42c815424ad07c69d02616,2,3,2.8787648515743656,17.792283491200696,0.22113264505318567,0.7695448513506643
83001,diverse,s4c-ba3e55cfa92451346b694c2c,ba3e55cfa92451346b694c2cc40a9e7ff72d5dd80cdc1956f7f4a6532a66b77e,34,1,4.309907606582296,74.43361144687917,0.011592654683225428,-0.0
83001,diverse,s4c-ba84a2b76138ac56722851f1,ba84a2b76138ac56722851f1ccfd886aa7e973a8fef1872c5fb0d3a70158c0e7,32,1,4.3946440179288135,81.01578546171964,0.01197142924752064,-0.0
83001,diverse,s4c-ba9da19a622e1bf833d5ea0b,ba9da19a622e1bf833d5ea0bbde8e062dcc554741d0182bad1aa58992a260130,42,3,4.364061700309343,78.57563784502922,0.019539896178823582,1.046657135153569
83001,diverse,s4c-bae88f077025958e6cede78a,bae88f077025958e6cede78aafbd154601f9f1a98215461c1187c803589284e0,6,1,3.147984799920649,23.289085094178947,0.03955709618191042,-0.0
83001,diverse,s4c-baef28ac92d0ec640dbc067f,baef28ac92d0ec640dbc067f78150277f800031f6799dc7965b99390c329f186,19,3,4.037938785642781,56.709332165243566,0.01808784724525862,0.4753244851824109
83001,diverse,s4c-baf30b15b98bdddb3ba4368a,baf30b15b98bdddb3ba4368aaf8d1dbe900791c7aa83c17bf8bd90452a18584b,37,1,3.9196197145518146,50.38128186625351,0.007393427055799372,-0.0
83001,diverse,s4c-bb951a477e3472bb5bd93c55,bb951a477e3472bb5bd93c551f55321b7fbcc8901389cebc68a28dc83227a8f2,93,1,3.962183139129465,52.57197268936321,0.0011438842132047368,-0.0
83001,diverse,s4c-bbd5cf0dcf7eb33086bff8ab,bbd5cf0dcf7eb33086bff8ab8fb47f91329ced563ae65da4d3860b81e9309bf5,10,1,4.069411717290719,58.52252467390057,0.02711038694286649,-0.0
83001,diverse,s4c-bc1fcec36c4d559ad0d5b090,bc1fcec36c4d559ad0d5b0907b55e22bf72bbaf64290e14ea66ffb251684d6d3,13,3,4.201153355489676,66.76328845801633,0.03549179432050836,0.8817260709995309
83001,diverse,s4c-bc8af3d85e1e92c618386f42,bc8af3d85e1e92c618386f42d4aae7f8c7e0e295eae36d50a52ee5d0494d9f1b,22,1,4.092054648359784,59.862762359418255,0.014492651747951434,-0.0
