split,seed,task_id,atomic_rank,composition_rank,hit32_delta,correct_mass_delta
capacity_d3_heldout,1,7fccd9fd2e133307cec4,71,1,1,0.13559761394559203
capacity_d3_heldout,1,8042e0cd50c922be460d,8,13,0,0.012762051471427335
capacity_d3_heldout,1,80e172c77cd0c0ba2d3e,77,23,1,0.01689031987720186
capacity_d3_heldout,1,814cc78e03aeea7ac2cf,7,1,0,0.06056573044003605
capacity_d3_heldout,1,8370a2bdce1f063abf4e,75,16,1,0.027927290472900858
capacity_d3_heldout,1,8383bb5e14bf8296911d,43,13,1,0.03244940450833877
capacity_d3_heldout,1,8501e0551aebe3c155a1,41,6,1,0.09521053052997876
capacity_d3_heldout,1,85a727479f12a88f6795,18,9,0,0.07185414864907314
capacity_d3_heldout,1,87128f7bdce3334f51b7,70,8,1,0.037319589231424075
capacity_d3_heldout,1,8917c336c63f93dca1db,60,3,1,0.08140887764714726
capacity_d3_heldout,1,8936c44145aeaed7f154,35,6,1,0.11654264201039477
capacity_d3_heldout,1,89a01474cf057c15ccba,85,2,1,0.17078373209762637
capacity_d3_heldout,1,89f81cbc1c80f798a592,59,2,1,0.08941676581519727
capacity_d3_heldout,1,8a9569cb70ec5ff40c0f,1,15,0,-0.5068650805237691
capacity_d3_heldout,1,8bdb54e5a422164748fe,82,14,1,0.022642347471902025
capacity_d3_heldout,1,8cca24f544872146315c,110,1,1,0.36192892443758684
capacity_d3_heldout,1,8d369e4090508ea0b615,25,2,0,0.08575846855089168
capacity_d3_heldout,1,8df8eda182075405ec10,46,5,1,0.09689442341944336
capacity_d3_heldout,1,8e9ab75ba178f9e0ced6,33,14,1,0.014709513384429983
capacity_d3_heldout,1,8f5660764b694d014851,88,5,1,0.037218753393393825
capacity_d3_heldout,1,8f73ac7171c0f2f72e36,125,4,1,0.06342389947225492
capacity_d3_heldout,1,914808c4c5c5cf3a631d,22,2,0,0.15699233902452508
capacity_d3_heldout,1,91ddad534644ccf2f1d6,52,7,1,0.06902307117740693
capacity_d3_heldout,1,9275b9a7f3c3a8f17837,7,2,0,0.3424589489597376
capacity_d3_heldout,1,9400975871a56d3df68e,24,2,0,0.09099480528940661
capacity_d3_heldout,1,940655c4bcaa6b2b8fdc,95,1,1,0.13790882454975648
capacity_d3_heldout,1,9461b02f932a0b223545,35,1,1,0.09252377354990025
capacity_d3_heldout,1,95c31e0644663cb2dd42,82,17,1,0.023939415358971993
capacity_d3_heldout,1,96220701780115859cfa,84,67,0,0.00041125834352203754
capacity_d3_heldout,1,96b8f77476aa54ad61c4,44,9,1,0.06432382691845047
capacity_d3_heldout,1,990aeb3e668fd0a26fba,24,24,0,0.01955050586501883
capacity_d3_heldout,1,9941d39f804b9c70cce0,51,46,0,0.0022120123679195028
capacity_d3_heldout,1,9b13b1c476bea7543391,3,1,0,0.49237336401820836
capacity_d3_heldout,1,9b9ab1deab6fabadbd72,28,40,-1,0.013731141089998093
capacity_d3_heldout,1,9bb2cd69ae899b91d8ad,5,8,0,0.07051064633923014
capacity_d3_heldout,1,9bc1a0234cad989d2655,93,14,1,0.022488330273721897
capacity_d3_heldout,1,9bff57a33a1d87a99e82,98,2,1,0.24107174259748165
capacity_d3_heldout,1,9c36982a3e4e80ef5d64,110,1,1,0.23708737137929803
capacity_d3_heldout,1,9c45bb014fcbdb734427,63,1,1,0.6595632459553431
capacity_d3_heldout,1,9cbf5781e4971145b7ff,102,22,1,0.013828819652578128
capacity_d3_heldout,1,9cf8bd5d165392bf9512,28,5,0,0.09530530658366118
capacity_d3_heldout,1,9ea0307ef6a3359baf7e,30,27,0,0.0015611006143653877
capacity_d3_heldout,1,9ed2288931decad0cd98,48,10,1,0.06226358174821322
capacity_d3_heldout,1,9ee18f62005698e1f6ff,89,1,1,0.08384459345456713
capacity_d3_heldout,1,9efba0330c0972041fe3,69,3,1,0.1487324183426204
capacity_d3_heldout,1,9f09db43d6b14042ff28,116,4,1,0.05720728812179249
capacity_d3_heldout,1,9f2ee46633c6d011f605,91,14,1,0.016508287291036906
capacity_d3_heldout,1,a0272923a8afdbed837a,13,5,0,0.07254935957462809
capacity_d3_heldout,1,a1592501d563dd1d1afe,21,2,0,0.09267558154411075
capacity_d3_heldout,1,a2937e03f7ae5c7bf479,42,2,1,0.07052961294961525
capacity_d3_heldout,1,a3e289088d11cc113df7,98,5,1,0.05104950369237748
capacity_d3_heldout,1,a424f6ad14fe75780931,102,11,1,0.054313304276010624
capacity_d3_heldout,1,a4cc27c6cf0d4e332ae6,98,2,1,0.12359951396160619
capacity_d3_heldout,1,a695c109f2789dd29391,12,10,0,0.028085053072516405
capacity_d3_heldout,1,a69dc23d27ac495df9b4,63,4,1,0.08458299207380067
capacity_d3_heldout,1,a77d2090075c8bbd5f6c,71,29,1,0.011107320240979861
capacity_d3_heldout,1,aac58e15c70d981d40b2,58,3,1,0.12018624086430116
capacity_d3_heldout,1,ab5dd6078d27ff19f4d0,66,4,1,0.10697231300542227
capacity_d3_heldout,1,abd8f9de103af3efe437,114,2,1,0.07937219709410764
capacity_d3_heldout,1,ac46f7314d215cd8107e,52,6,1,0.04294836709122494
capacity_d3_heldout,1,ac6af709b8901d364133,25,6,0,0.06829576112950958
capacity_d3_heldout,1,ad93c7cd120cdbe8436f,21,8,0,0.03077852168987265
capacity_d3_heldout,1,afc24fc6e5eef4876f7f,30,6,0,0.07956275039659848
capacity_d3_heldout,1,b0233fac459287a56433,5,11,0,0.02091828349844901
capacity_d3_heldout,1,b074e89f0e0529bb237f,48,1,1,0.13449781241375172
capacity_d3_heldout,1,b0820476678e8063028a,83,3,1,0.08090986243890012
capacity_d3_heldout,1,b092b4b94eccbd67e4f0,33,1,1,0.7131026081106336
capacity_d3_heldout,1,b1a7ec93a9211175a706,41,1,1,0.40920816258985837
capacity_d3_heldout,1,b5128a5190811af87df0,45,6,1,0.05474257190137459
capacity_d3_heldout,1,b62d0ce4aa1d22aea6ce,50,7,1,0.0738225438964265
capacity_d3_heldout,1,b64e5a10c77c5f39000e,52,10,1,0.04349301122566743
capacity_d3_heldout,1,b6d36ea0c5b307d865af,85,7,1,0.04349833628352989
capacity_d3_heldout,1,b802a3a9ae5f6d5e92a0,100,24,1,0.019207178359202805
capacity_d3_heldout,1,b88c9a476c2f1d69b94d,50,1,1,0.174943436208987
capacity_d3_heldout,1,ba2363be7e0c3d6233df,5,13,0,0.03917975683253935
capacity_d3_heldout,1,ba396fd3e3c22b2e96fd,64,1,1,0.15783368761200292
capacity_d3_heldout,1,bacf4bf8ce3cd7672a0d,70,14,1,0.01712004645410848
capacity_d3_heldout,1,bcd8550b04e3fa71f48c,75,25,1,0.024504560829198746
capacity_d3_heldout,1,bd4c84d539c0ecb919c9,3,9,0,-0.013262541995406704
capacity_d3_heldout,1,bdd1b1d36e1079065772,43,6,1,0.035517597116845365
capacity_d3_heldout,1,bdee5652d59daa79aeed,56,1,1,0.3440894037661107
capacity_d3_heldout,1,be1b5c3f29d96f621509,114,12,1,0.03569610258620664
capacity_d3_heldout,1,bf19927af16a3474541c,54,2,1,0.08197171968726184
capacity_d3_heldout,1,c14e063441f2c3e8ca41,46,3,1,0.07386614163051344
capacity_d3_heldout,1,c248209b3b45f976893b,2,7,0,-0.012390611410874608
capacity_d3_heldout,1,c24cd6d1b77973ce6a14,49,8,1,0.03403724522076713
capacity_d3_heldout,1,c26ce8947298e0be71e5,28,39,-1,0.002545252251877673
capacity_d3_heldout,1,c29b114a7d489dd0cf2d,13,17,0,0.020548279350251653
capacity_d3_heldout,1,c2ced359d5af3429a6b1,29,31,0,0.007234715575682891
capacity_d3_heldout,1,c2eb7b179826c0f7e58e,55,1,1,0.10629785942333281
capacity_d3_heldout,1,c5045b53525a31dd509d,37,17,1,0.02773718946433054
capacity_d3_heldout,1,c579877f2d9e92e9c011,101,15,1,0.028368353697525914
capacity_d3_heldout,1,c606db0b7ee25e2b6138,37,18,1,0.04542010645144351
capacity_d3_heldout,1,c622a3599f225f864504,109,2,1,0.21912735949312684
capacity_d3_heldout,1,c77d5520f119c884d514,15,13,0,0.028618813926941534
capacity_d3_heldout,1,c89c70003dd139c72c72,32,16,0,0.00999546642101222
capacity_d3_heldout,1,c89dbdcc33591b5d2980,112,1,1,0.21050009224551136
capacity_d3_heldout,1,c967ee3bcf803cb7a789,100,1,1,0.2280864063375683
capacity_d3_heldout,1,ca80f1ea2363a7c59416,115,28,1,0.013685323307505244
capacity_d3_heldout,1,cca5f52242c411a7ed17,118,43,0,0.0020866819981027285
capacity_d3_heldout,1,ced15e348ddf7770bfea,43,18,1,0.052953257543402646
capacity_d3_heldout,1,cf4073aa4b3faa1060a3,54,34,0,0.008908972288844613
capacity_d3_heldout,1,cfd37e0ec52cd06167c5,51,13,1,0.021424418916423882
capacity_d3_heldout,1,d0258281e100b3c6614c,12,3,0,0.11022564734691939
capacity_d3_heldout,1,d090cf4edf93ceca0f16,67,3,1,0.14364593235047377
capacity_d3_heldout,1,d0b0b5393c5b2aa30bbd,72,5,1,0.06795758152166133
capacity_d3_heldout,1,d1d4aef125b0dfec3ed6,34,3,1,0.09081605089224566
capacity_d3_heldout,1,d3531fe0a97d79eeb430,28,4,0,0.04504519704788181
capacity_d3_heldout,1,d3a19cef5d7dcb5de9b1,78,14,1,0.015951165086506597
capacity_d3_heldout,1,d3bf976fdbd6b5442c32,23,2,0,0.09343745114752801
capacity_d3_heldout,1,d3d5973fd96bf4634699,76,27,1,0.023033946487845423
capacity_d3_heldout,1,d4c0245f3f27c378cdca,11,14,0,0.029427061420051612
capacity_d3_heldout,1,d50d31ee8d7dc1af7774,4,2,0,0.08210454508326873
capacity_d3_heldout,1,d71a455b0c33916ed145,57,3,1,0.06225407709573632
capacity_d3_heldout,1,d787b03142a3cad8e1c7,1,5,0,-0.6195552910891361
capacity_d3_heldout,1,d7abf49a800133e76112,31,1,0,0.6616963569341833
capacity_d3_heldout,1,da8182b3443259550da3,14,2,0,0.18574489250304368
capacity_d3_heldout,1,db64d1ee58f73171e63e,51,3,1,0.04417608088695063
capacity_d3_heldout,1,db66b18e3297096f85f2,1,1,0,-0.693032863952046
capacity_d3_heldout,1,db781724d4c6df4be9fc,18,9,0,0.03795242007730893
capacity_d3_heldout,1,db8392a59ddb256371d5,83,3,1,0.06710411187863582
capacity_d3_heldout,1,ddedfe232cd173f06453,71,10,1,0.04089211799976947
capacity_d3_heldout,1,e24aea4a471ddcaa203f,56,72,0,0.000252876127512769
capacity_d3_heldout,1,e2c8959c5957f03e604c,45,6,1,0.05659519449930828
capacity_d3_heldout,1,e2fee07c0365fb21c040,100,6,1,0.06546341143970316
capacity_d3_heldout,1,e4ba686e0287fdfad198,46,6,1,0.060789842516159945
capacity_d3_heldout,1,e6896a100f1f27e5c125,56,1,1,0.1682651264427922
capacity_d3_heldout,1,e7f07f7e48172197dca5,99,9,1,0.04096722386083992
capacity_d3_heldout,1,e88c20d59d91778b8878,90,6,1,0.05640532804591598
capacity_d3_heldout,1,eb7a4535e270b09e83d3,101,2,1,0.1118093169189469
capacity_d3_heldout,1,edd4079dfc0e8373ddef,24,10,0,0.022720209519927512
capacity_d3_heldout,1,eddf1eae2f08cd99ac2a,30,17,0,0.031196995201968516
capacity_d3_heldout,1,ee1743c242b417f6d80b,112,4,1,0.05865099756274032
capacity_d3_heldout,1,eea3320112a43be83835,16,1,0,0.17368757093054482
capacity_d3_heldout,1,ef0fa301e29b8b1d3d72,4,11,0,0.04420004536255442
capacity_d3_heldout,1,ef5c425d440bd829af51,11,4,0,0.04021022982439571
capacity_d3_heldout,1,f095fc7bab849bc463cd,74,1,1,0.25860129832339945
capacity_d3_heldout,1,f44a5fd8b030810ea032,76,4,1,0.07525532826145045
capacity_d3_heldout,1,f6919a4d690deb28d32c,81,1,1,0.17184843278953366
capacity_d3_heldout,1,f6d0cd976270bf12278d,17,2,0,0.14683618023705694
capacity_d3_heldout,1,f803470a203bd27d97a5,66,4,1,0.10416087944075549
capacity_d3_heldout,1,f9b6fa6968da2edce8ae,53,22,1,0.016796081811964413
capacity_d3_heldout,1,fa94606fd8b8ea3f642f,120,1,1,0.4224435007285092
capacity_d3_heldout,1,fab6d8a5de8f4c9f0486,36,14,1,0.01320106452296699
capacity_d3_heldout,1,fac7056b7217f49b900b,51,7,1,0.052932529697596375
capacity_d3_heldout,1,faecdfa3eb1e8a6c142f,34,5,1,0.05761008779809125
capacity_d3_heldout,1,fbf1f7404dce4d7b3d75,20,32,0,0.003998813115665076
capacity_d3_heldout,1,fc31917f3245bca52a74,32,6,0,0.11746120872980127
capacity_d3_heldout,1,fc4c6fa6b1e00f523e72,124,9,1,0.019376422283035186
capacity_d3_heldout,1,ffaedd64bcc453672b26,1,13,0,-0.7260432627187341
capacity_d3_heldout,2,0005f5d344757743ddb2,36,33,0,0.0015953046991420863
capacity_d3_heldout,2,00120d022f88a8ad066f,50,29,1,0.013519360126127214
capacity_d3_heldout,2,001dd677301c0cdae1ba,71,2,1,0.12277154918944691
capacity_d3_heldout,2,013496133e120e44ebfd,89,13,1,0.03696126753622775
capacity_d3_heldout,2,01fe6a5d452d1de829f1,92,4,1,0.07734465227368635
capacity_d3_heldout,2,036621b70cd15261c5df,17,7,0,0.05917011976295682
capacity_d3_heldout,2,04919e84ff58e6ef82b1,47,5,1,0.08414510915873609
capacity_d3_heldout,2,04cce5a98915dab3237a,54,18,1,0.03684279519569174
capacity_d3_heldout,2,04e975ba9407ab5eb3f3,55,6,1,0.04248029301049129
capacity_d3_heldout,2,079e23170af0e90271ed,102,4,1,0.09737154268146009
capacity_d3_heldout,2,07e28c5fef6186cf9858,58,18,1,0.03225467319183173
capacity_d3_heldout,2,086d394352312eace173,34,11,1,0.030855674698316255
capacity_d3_heldout,2,0b0c14079281a518b9d5,31,2,0,0.15299861426212807
capacity_d3_heldout,2,0e5a66d0a2d23255cf85,30,5,0,0.1535531654048806
capacity_d3_heldout,2,0e9634ba6770434ce456,50,40,0,0.0022060957672359635
capacity_d3_heldout,2,0ed31b5c499da494bc43,60,22,1,0.017704816065830912
capacity_d3_heldout,2,0f71a9c1ccbb0056e986,42,13,1,0.033766294147840346
capacity_d3_heldout,2,0fdacc7a033261067bb6,119,3,1,0.10817954493704933
capacity_d3_heldout,2,118df9c53a2c5513d3f0,57,24,1,0.012153661386180743
capacity_d3_heldout,2,13700e23fbe9dd961164,73,18,1,7.814009131845198e-05
capacity_d3_heldout,2,14617deae8d426dde3a7,94,17,1,0.018419907805577333
capacity_d3_heldout,2,14c5aa7e41169961c0c6,35,3,1,0.09371286858301212
capacity_d3_heldout,2,150d66f2818fa5508935,105,1,1,0.28313248047836226
capacity_d3_heldout,2,15994bd001b12bf7cd4f,80,4,1,0.09244547644159005
capacity_d3_heldout,2,161b73d7ccd324c1766b,61,10,1,0.02831739002736004
capacity_d3_heldout,2,16f5cc1fab0fecb351a5,35,17,1,0.02595696036795746
capacity_d3_heldout,2,170970b5d2710225f78a,90,35,0,0.005653245948813985
capacity_d3_heldout,2,171ce990fb848dad132e,78,13,1,0.04880918376033608
capacity_d3_heldout,2,173379ddda423e976ee9,33,19,1,0.03171357801918609
capacity_d3_heldout,2,1786517381110094ae22,45,2,1,0.1578104833951688
capacity_d3_heldout,2,17a8a88862b7d28fcf59,41,12,1,0.03867275918613257
capacity_d3_heldout,2,194b7e1fd063ef77fa8e,52,1,1,0.9948370273151806
capacity_d3_heldout,2,19d63e18a6d529b2b3c1,100,4,1,0.07384224997905577
capacity_d3_heldout,2,1c19c096fd4d764cc048,108,3,1,0.0725526550718978
capacity_d3_heldout,2,1c2481661095a948db8a,89,16,1,0.016663939564557285
capacity_d3_heldout,2,1c761fb969bb759880ec,87,2,1,0.13328293043266912
capacity_d3_heldout,2,1d8ab711dac4f9fabd36,26,2,0,0.09951611824940043
capacity_d3_heldout,2,1e23f34e925d04d562f0,29,16,0,0.02335521694728111
capacity_d3_heldout,2,22e83040f0ec2e75e3f5,3,12,0,-0.09112304801300102
capacity_d3_heldout,2,2403290bfa19bf62d35e,91,40,0,0.0015555122151380794
capacity_d3_heldout,2,24642ae59ad51783f13e,38,5,1,0.03851152422687368
capacity_d3_heldout,2,248bece507fe16ce12bf,12,44,-1,-0.003549548082119193
capacity_d3_heldout,2,2528f88fc41d01f5a0ca,54,17,1,0.045428111707077355
capacity_d3_heldout,2,263b8d24e8108ed6dff0,87,2,1,0.10153887370262818
capacity_d3_heldout,2,26679f8ea9ca2f04b2b3,112,5,1,0.05253683090595607
capacity_d3_heldout,2,266a9e73e2967b9142d8,6,39,-1,-0.014104931354375645
capacity_d3_heldout,2,279e3dce9668a339cad3,12,15,0,0.023005635652000388
capacity_d3_heldout,2,27f701b2b88baf0ad204,44,6,1,0.11256093987724891
capacity_d3_heldout,2,29354187fc4ecbce8d1c,45,33,0,0.006812655129448543
capacity_d3_heldout,2,29f9f88a5a85144787bb,47,14,1,0.04791489544790852
capacity_d3_heldout,2,2a8db2cca93ac36fc88a,105,11,1,0.037054295630505885
capacity_d3_heldout,2,2ac64e109ea0ca03cebb,5,3,0,0.07780272866537721
capacity_d3_heldout,2,2c2571936a7047971d24,41,2,1,0.09785411084172657
capacity_d3_heldout,2,2c3f7b8c3e0f11536700,5,40,-1,-0.005198298566314037
capacity_d3_heldout,2,2f1502fee460b55c795f,55,19,1,0.02163580908935818
capacity_d3_heldout,2,306a3034c61d426cb6e2,103,8,1,0.04858225268617317
capacity_d3_heldout,2,326360071399f4f69cc3,34,28,1,0.013561644598389619
capacity_d3_heldout,2,331d1421c2289eeb41aa,10,1,0,0.15800019438676172
capacity_d3_heldout,2,33465ea17a89955651e8,7,7,0,0.04775632731202655
capacity_d3_heldout,2,348dd57f40ce493a6f81,47,22,1,0.006473481691114573
capacity_d3_heldout,2,34b3b20583d86e786b29,50,51,0,0.0094755172222584
capacity_d3_heldout,2,3527970e16a3175f4604,70,1,1,0.9861280728081552
capacity_d3_heldout,2,370f4e4a98f5e29f67b5,77,1,1,0.16744671572350234
capacity_d3_heldout,2,375a8411425aabcda04d,38,1,1,0.1680299097227655
capacity_d3_heldout,2,3a2b80ab2c82f6e1af1d,5,4,0,0.03851471012699749
capacity_d3_heldout,2,3a3133ecd0f6574942af,72,16,1,0.025024273776882645
capacity_d3_heldout,2,3a334419ea455f7f4c9d,2,11,0,-0.18551014039042824
capacity_d3_heldout,2,3bd81bfbe41e5d04d08b,28,4,0,0.06194395565714945
capacity_d3_heldout,2,3d0ccc94dbfcdaf98cf0,46,25,1,0.012410305107181127
capacity_d3_heldout,2,3d1cedf3226ae9e3f3e5,14,1,0,0.2809306461666088
capacity_d3_heldout,2,3d9553f86c838927dbb8,24,20,0,0.036804186466522316
capacity_d3_heldout,2,3f13c60ee6ddb63e35b7,64,28,1,0.010433780686224714
capacity_d3_heldout,2,3f154c8892b9887edf20,97,20,1,0.013275364814634212
capacity_d3_heldout,2,41a568d09c4dbd67bed6,31,1,0,0.8380438312016294
capacity_d3_heldout,2,41ad611963ea4d8e12ed,7,2,0,0.1139541838111591
capacity_d3_heldout,2,41fa0c5f18e14bafe4a9,4,7,0,-0.026765879679833612
capacity_d3_heldout,2,42f43de11d9c07a26d5d,41,10,1,0.025802567409729943
capacity_d3_heldout,2,436b7fb11566461bc758,72,29,1,0.010066216735289905
capacity_d3_heldout,2,440c426c504eef77bf48,88,9,1,0.036451963586674664
capacity_d3_heldout,2,4439dd22d25d57b94b7b,25,1,0,0.19271053125940826
capacity_d3_heldout,2,46b67db89186e945b74f,90,1,1,0.47079559719151065
capacity_d3_heldout,2,47d90814c21d40bfd74c,54,30,1,0.01151554237907104
capacity_d3_heldout,2,484c8a07230086ebe710,104,8,1,0.03587347926579574
capacity_d3_heldout,2,4996550325df9f16b5c7,37,13,1,0.02134215507923461
capacity_d3_heldout,2,4ac9befd2cb4a571160d,34,3,1,0.11738963923560815
capacity_d3_heldout,2,4b6105679ae7335a5c3b,39,14,1,0.027149380606410277
capacity_d3_heldout,2,4dba03ae870a6696945c,5,23,0,-0.0476618975726682
capacity_d3_heldout,2,4e273d0fa7960b101197,6,8,0,0.02314194864233686
capacity_d3_heldout,2,4e2cc48c5bf1cd3078b6,57,1,1,0.13123432155877113
capacity_d3_heldout,2,4f3203f2945d64f8a8e4,2,7,0,-0.13857612857127316
capacity_d3_heldout,2,4fbc15d348b539ee1c4b,35,1,1,0.1704839023399947
capacity_d3_heldout,2,52d9a7f046b0e967752f,47,14,1,0.02661239403077376
capacity_d3_heldout,2,52e2a210ad9b5b4a41db,27,3,0,0.14964398497538142
capacity_d3_heldout,2,532c3ce31de74fb121f5,37,11,1,0.041315360471357365
capacity_d3_heldout,2,532cb0a3b8645d2818cd,34,1,1,0.1690890425518145
capacity_d3_heldout,2,53843a95fe2b2b8e78d9,38,2,1,0.15554377504978195
capacity_d3_heldout,2,53f638f1e50a6c4c048d,18,3,0,0.11896582364259685
capacity_d3_heldout,2,5433b93c6a7838b8bff8,62,53,0,0.004525088326729344
capacity_d3_heldout,2,544bdd07a387d3fc64b3,39,4,1,0.05735283875690302
capacity_d3_heldout,2,548da193e04005348153,25,14,0,0.04481467224346463
capacity_d3_heldout,2,54d70b46f2c19e7f4677,70,23,1,0.017497165832632684
capacity_d3_heldout,2,55c86fadb94bcc13df0b,31,9,0,0.030664376251572784
capacity_d3_heldout,2,55f282e0c951b49786d6,8,10,0,0.03838941636551784
capacity_d3_heldout,2,5749d9870cd931f13a9d,18,22,0,0.0055458469463133785
capacity_d3_heldout,2,5b4529cd0e0b12a5b0f0,24,5,0,0.07987737137275987
capacity_d3_heldout,2,5d2aebf12ded68b9f5cd,35,4,1,0.08821227446250399
capacity_d3_heldout,2,5db428a932eb76f6718d,71,17,1,0.006254613854579361
capacity_d3_heldout,2,5dc14116dda6ddddda35,66,7,1,0.038699868257104905
capacity_d3_heldout,2,5e1b404274605b621f17,70,11,1,0.022647817839031054
capacity_d3_heldout,2,5e6717eb4befb4e08548,109,9,1,0.029703372716295275
capacity_d3_heldout,2,5eac3f5fa18036dc67a9,14,1,0,0.35723109337433345
capacity_d3_heldout,2,5f98096b4c5db4b588f2,69,6,1,0.08666957603789996
capacity_d3_heldout,2,5fed30a6ccdffd64c2d2,16,5,0,0.04262762164682809
capacity_d3_heldout,2,5ff7b74f8e1981226a6f,27,13,0,0.03657906945083764
capacity_d3_heldout,2,618f5eb829ab8c56224c,39,4,1,0.11156361937391036
capacity_d3_heldout,2,62b5826556e830f9d18d,35,13,1,0.019870398810731806
capacity_d3_heldout,2,62b86eba497142bc5344,26,3,0,0.09742592802095242
capacity_d3_heldout,2,648c4086afb9b2f28438,24,3,0,0.12752971632925625
capacity_d3_heldout,2,651279abf794952829fa,35,6,1,0.06635855755063504
capacity_d3_heldout,2,653507af1f5ff5658fac,92,2,1,0.2032728413188061
capacity_d3_heldout,2,65461fefb08da31e78cb,59,43,0,0.0009966116617139316
capacity_d3_heldout,2,658008090c06a17556f5,110,5,1,0.070138419501207
capacity_d3_heldout,2,6619074de47b0d1e379e,12,3,0,0.09781762721054882
capacity_d3_heldout,2,666c7e304b1e46272518,28,4,0,0.0897539476243251
capacity_d3_heldout,2,66ad0cb9c10c6943cd7c,67,7,1,0.04695785239527677
capacity_d3_heldout,2,6840db09dec00244c33b,69,2,1,0.11199362769750229
capacity_d3_heldout,2,69c094c70399535b4246,21,5,0,0.09122496920533711
capacity_d3_heldout,2,6a5115e4ec3759aa4234,6,36,-1,-0.04816643651803954
capacity_d3_heldout,2,6b10fef5335924e09910,121,1,1,0.1544329491236922
capacity_d3_heldout,2,6b45d39238e567e454d1,45,19,1,0.010820934483625247
capacity_d3_heldout,2,6b8321193b249d049480,7,3,0,0.008672583993302584
capacity_d3_heldout,2,6bb6507fd4ee898e272c,37,16,1,0.020488130691762366
capacity_d3_heldout,2,6bfbfd86b4d1733fb11f,33,7,1,0.02685021711581859
capacity_d3_heldout,2,6c16e0a892f2639d1214,55,20,1,0.015081254327176104
capacity_d3_heldout,2,6d2447248cca59c3092a,34,33,0,0.0032374645127024944
capacity_d3_heldout,2,6e217728cc3ed34ca970,3,23,0,-0.0436762591666537
capacity_d3_heldout,2,6f39e3bdd0a563afa36e,38,4,1,0.11216193545426784
capacity_d3_heldout,2,6fd54265e3a802d5806e,11,9,0,0.03536686702758671
capacity_d3_heldout,2,7087014e8a8ad683220f,72,2,1,0.13176054590512992
capacity_d3_heldout,2,70b5823cb342d5317aa3,7,2,0,0.14582532916763358
capacity_d3_heldout,2,7256438e3c7627d6f71b,19,13,0,0.031601026080655306
capacity_d3_heldout,2,72e64789a05ac693af2d,52,21,1,0.017349707773114596
capacity_d3_heldout,2,72ec69ce8ec4f7b511f8,31,15,0,0.04052370435174546
capacity_d3_heldout,2,733e8dce869a91ea039d,27,5,0,0.06821867550253768
capacity_d3_heldout,2,73493115445ae752aa4a,21,4,0,0.09282591296677123
capacity_d3_heldout,2,74c9b209f20db657cd98,18,3,0,0.11418620330475242
capacity_d3_heldout,2,79f6352def343025b79e,13,13,0,0.035874519818414094
capacity_d3_heldout,2,7a2e2aff6e811040a4d7,15,4,0,0.05804244235209026
capacity_d3_heldout,2,7a402650e378bbe5eb17,42,8,1,0.020499515711383677
capacity_d3_heldout,2,7ac172609b3777fc1cd3,7,37,-1,-0.000745479369372381
capacity_d3_heldout,2,7fccd9fd2e133307cec4,33,5,1,0.08330405226660328
capacity_d3_heldout,2,8042e0cd50c922be460d,8,12,0,0.024684841319391103
capacity_d3_heldout,2,80e172c77cd0c0ba2d3e,112,8,1,0.04290038437023695
capacity_d3_heldout,2,814cc78e03aeea7ac2cf,6,5,0,0.03028130409220972
capacity_d3_heldout,2,8370a2bdce1f063abf4e,110,2,1,0.08519875775476249
capacity_d3_heldout,2,8383bb5e14bf8296911d,10,9,0,0.013622382647550318
capacity_d3_heldout,2,8501e0551aebe3c155a1,24,4,0,0.11005120406887506
capacity_d3_heldout,2,85a727479f12a88f6795,32,6,0,0.07220177737270898
capacity_d3_heldout,2,87128f7bdce3334f51b7,91,33,0,0.004111829777707338
capacity_d3_heldout,2,8917c336c63f93dca1db,27,2,0,0.11242146157143236
capacity_d3_heldout,2,8936c44145aeaed7f154,76,4,1,0.1078487671388694
capacity_d3_heldout,2,89a01474cf057c15ccba,34,11,1,0.04135936319236973
capacity_d3_heldout,2,89f81cbc1c80f798a592,74,45,0,0.002359177836912079
capacity_d3_heldout,2,8a9569cb70ec5ff40c0f,4,9,0,-0.07235574450723786
capacity_d3_heldout,2,8bdb54e5a422164748fe,49,26,1,0.01152050374274104
capacity_d3_heldout,2,8cca24f544872146315c,115,1,1,0.5552942016154877
capacity_d3_heldout,2,8d369e4090508ea0b615,22,2,0,0.12498603388416032
capacity_d3_heldout,2,8df8eda182075405ec10,39,1,1,0.20260458322033836
capacity_d3_heldout,2,8e9ab75ba178f9e0ced6,55,34,0,0.0006853104253196976
capacity_d3_heldout,2,8f5660764b694d014851,96,4,1,0.05554828098334065
capacity_d3_heldout,2,8f73ac7171c0f2f72e36,121,30,1,0.008187144893368392
capacity_d3_heldout,2,914808c4c5c5cf3a631d,10,12,0,0.030116488169784704
capacity_d3_heldout,2,91ddad534644ccf2f1d6,36,1,1,0.1503586059144898
capacity_d3_heldout,2,9275b9a7f3c3a8f17837,10,1,0,0.26972181174563864
capacity_d3_heldout,2,9400975871a56d3df68e,17,5,0,0.08055427173848291
capacity_d3_heldout,2,940655c4bcaa6b2b8fdc,41,12,1,0.02681799392882216
capacity_d3_heldout,2,9461b02f932a0b223545,11,3,0,0.11421504248061537
capacity_d3_heldout,2,95c31e0644663cb2dd42,19,29,0,0.00945039963122516
capacity_d3_heldout,2,96220701780115859cfa,40,66,0,0.00036323615921121286
